"ine","Ficha","Municipio","Provincia","Comarca","Total","ODS","name","value"
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods8","ods8.tasaParo",5.7
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods8","ods8.tasPib",5.76114630824797
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods9","ods9.percInd",12.9
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods9","ods9.taxEmpInd",4.5
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods10","ods10.pobr",10.4
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods10","ods10.gini",28.4
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods10","ods10.dep",48.9
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods11","ods11.indAcc",25
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods11","ods11.InMot1000",645.816859085877
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods11","ods11.supVerd_hab",27.69621955
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods11","ods11.pct_inun",0
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods12","ods12.select.kg_hab",200.21
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods12","ods12.fr_selectiva",54.37
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods13","ods13.Gasto_17perHab",76.32
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods13","ods13.Participa",1
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods15","ods15.tasaBosque",0.4
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods15","ods15.snuPerc",28.4
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods16","ods16.tasaCrimConv",NA
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods16","ods16.percVotants",49.93
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods16","ods16.deut.hab",0.8
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods17","ods17.coopIngr",NA
"08126","08126-montgat","Montgat","Barcelona","Maresme",12646,"ods17","ods17.coopHab",0.4
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods01","ods01.rdfb.hab",17608
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods01","ods01.PobrSev",7.3
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods01","ods01.Gasto_23perHab",57.5
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods2","ods2.propEco",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods2","ods2.propSau",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods3","ods3.MortGen",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods3","ods3.EV",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods4","ods4.tasaSup",16.8
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods4","ods4.Gasto_32perHab",72.16
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods5","ods5.percAtFem",57.9984836997725
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods5","ods5.indexParitat",100
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods5","ods5.percDif",-17.4
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods6","ods6.consHab",93.8
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods6","ods6.total_m3",1.212
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods6","ods6.vuln",0
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods7","ods7.gas.hab.dia",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods7","ods7.propFG",47.7
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods7","ods7.tasa.Ins",1.22
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods8","ods8.tasaParo",6.4
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods8","ods8.tasPib",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods9","ods9.percInd",28
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods9","ods9.taxEmpInd",12.7
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods10","ods10.pobr",17.9
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods10","ods10.gini",27
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods10","ods10.dep",54.7
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods11","ods11.indAcc",16.5
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods11","ods11.InMot1000",638.958594730238
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods11","ods11.supVerd_hab",34.54537314
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods11","ods11.pct_inun",1.68
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods12","ods12.select.kg_hab",121.77
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods12","ods12.fr_selectiva",29.05
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods13","ods13.Gasto_17perHab",20.19
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods13","ods13.Participa",0
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods15","ods15.tasaBosque",2.9
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods15","ods15.snuPerc",89.6
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods16","ods16.tasaCrimConv",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods16","ods16.percVotants",59.85
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods16","ods16.deut.hab",0
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods17","ods17.coopIngr",NA
"08127","08127-monistrol-de-montserrat","Monistrol de Montserrat","Barcelona","Bages",3188,"ods17","ods17.coopHab",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods01","ods01.rdfb.hab",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods01","ods01.PobrSev",6.2
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods01","ods01.Gasto_23perHab",60.45
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods2","ods2.propEco",0.5
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods2","ods2.propSau",20.8
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods3","ods3.MortGen",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods3","ods3.EV",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods4","ods4.tasaSup",15.4
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods4","ods4.Gasto_32perHab",31.61
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods5","ods5.percAtFem",56.3714902807776
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods5","ods5.indexParitat",29
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods5","ods5.percDif",-27.9
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods6","ods6.consHab",107.6
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods6","ods6.total_m3",2.929
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods6","ods6.vuln",0
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods7","ods7.gas.hab.dia",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods7","ods7.propFG",54.7
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods7","ods7.tasa.Ins",4.33
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods8","ods8.tasaParo",9.4
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods8","ods8.tasPib",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods9","ods9.percInd",0
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods9","ods9.taxEmpInd",0
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods10","ods10.pobr",14.6
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods10","ods10.gini",26.7
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods10","ods10.dep",55.5
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods11","ods11.indAcc",13.1
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods11","ods11.InMot1000",775.590551181102
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods11","ods11.supVerd_hab",73.46368938
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods11","ods11.pct_inun",0
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods12","ods12.select.kg_hab",307.55
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods12","ods12.fr_selectiva",86.52
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods13","ods13.Gasto_17perHab",236.06
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods13","ods13.Participa",1
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods15","ods15.tasaBosque",86.1
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods15","ods15.snuPerc",96
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods16","ods16.tasaCrimConv",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods16","ods16.percVotants",65.94
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods16","ods16.deut.hab",37.5
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods17","ods17.coopIngr",NA
"08128","08128-monistrol-de-calders","Monistrol de Calders","Barcelona","Moianès",762,"ods17","ods17.coopHab",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods01","ods01.rdfb.hab",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods01","ods01.PobrSev",4.6
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods01","ods01.Gasto_23perHab",39.04
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods2","ods2.propEco",1.1
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods2","ods2.propSau",24.3
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods3","ods3.MortGen",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods3","ods3.EV",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods4","ods4.tasaSup",26.8
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods4","ods4.Gasto_32perHab",790.04
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods5","ods5.percAtFem",61.25
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods5","ods5.indexParitat",57
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods5","ods5.percDif",-1.8
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods6","ods6.consHab",103.9
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods6","ods6.total_m3",2.596
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods6","ods6.vuln",1
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods7","ods7.gas.hab.dia",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods7","ods7.propFG",31.2
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods7","ods7.tasa.Ins",5.34
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods8","ods8.tasaParo",5
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods8","ods8.tasPib",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods9","ods9.percInd",0
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods9","ods9.taxEmpInd",0
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods10","ods10.pobr",11.7
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods10","ods10.gini",27.7
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods10","ods10.dep",48.6
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods11","ods11.indAcc",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods11","ods11.InMot1000",738.76404494382
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods11","ods11.supVerd_hab",214.747743
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods11","ods11.pct_inun",0
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods12","ods12.select.kg_hab",306.67
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods12","ods12.fr_selectiva",79.64
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods13","ods13.Gasto_17perHab",1.55
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods13","ods13.Participa",1
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods15","ods15.tasaBosque",63.1
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods15","ods15.snuPerc",96.5
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods16","ods16.tasaCrimConv",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods16","ods16.percVotants",61.09
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods16","ods16.deut.hab",3.4
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods17","ods17.coopIngr",NA
"08129","08129-muntanyola","Muntanyola","Barcelona","Osona",712,"ods17","ods17.coopHab",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods01","ods01.rdfb.hab",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods01","ods01.PobrSev",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods01","ods01.Gasto_23perHab",95.71
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods2","ods2.propEco",2.3
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods2","ods2.propSau",44.9
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods3","ods3.MortGen",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods3","ods3.EV",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods4","ods4.tasaSup",31.8
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods4","ods4.Gasto_32perHab",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods5","ods5.percAtFem",37.5
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods5","ods5.indexParitat",80
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods5","ods5.percDif",-19.9
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods6","ods6.consHab",114.8
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods6","ods6.total_m3",1.322
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods6","ods6.vuln",1
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods7","ods7.gas.hab.dia",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods7","ods7.propFG",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods7","ods7.tasa.Ins",5.3
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods8","ods8.tasaParo",2.1
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods8","ods8.tasPib",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods9","ods9.percInd",0
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods9","ods9.taxEmpInd",0
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods10","ods10.pobr",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods10","ods10.gini",27
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods10","ods10.dep",71.4
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods11","ods11.indAcc",NA
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods11","ods11.InMot1000",984.848484848485
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods11","ods11.supVerd_hab",9.697566817
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods11","ods11.pct_inun",0
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods12","ods12.select.kg_hab",147.21
"08130","08130-montclar","Montclar","Barcelona","Berguedà",132,"ods12","ods12.fr_selectiva",70.78
