"ine","Municipio","Població","Provincia","Comarca","any","n_habitatges","rendaHabM","cat_pobl","renda_famNeta","pes_llog"
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2011,11,352,"1.000-5.000",NA,NA
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2012,20,296,"1.000-5.000",NA,NA
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2013,35,254,"1.000-5.000",NA,NA
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2014,21,250,"1.000-5.000",NA,NA
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2015,23,251,"1.000-5.000",26591,11.33
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2016,21,280,"1.000-5.000",27284,12.31
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2017,18,286,"1.000-5.000",28033,12.24
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2018,40,280,"1.000-5.000",29186,11.51
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2019,129,313,"1.000-5.000",30357,12.37
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2020,111,343,"1.000-5.000",31272,13.16
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2021,116,364,"1.000-5.000",33343,13.1
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2022,122,371,"1.000-5.000",33796,13.17
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2023,100,424,"1.000-5.000",NA,NA
"25122","Linyola",2737,"Lleida","Pla d'Urgell",2024,108,416,"1.000-5.000",NA,NA
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2010,7,454,"< 1.000",NA,NA
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2014,9,311,"< 1.000",NA,NA
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2015,6,268,"< 1.000",24130,13.33
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2018,7,322,"< 1.000",28960,13.34
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2021,6,418,"< 1.000",31290,16.03
"25126","Llavorsí",336,"Lleida","Pallars Sobirà",2024,20,357,"< 1.000",NA,NA
"25127","Lles de Cerdanya",288,"Lleida","Cerdanya",2019,13,282,"< 1.000",28817,11.74
"25134","Menàrguens",793,"Lleida","Noguera",2011,6,425,"< 1.000",NA,NA
"25134","Menàrguens",793,"Lleida","Noguera",2012,8,335,"< 1.000",NA,NA
"25134","Menàrguens",793,"Lleida","Noguera",2013,11,314,"< 1.000",NA,NA
"25134","Menàrguens",793,"Lleida","Noguera",2015,6,293,"< 1.000",26902,13.07
"25134","Menàrguens",793,"Lleida","Noguera",2017,8,379,"< 1.000",27955,16.27
"25134","Menàrguens",793,"Lleida","Noguera",2019,40,331,"< 1.000",31085,12.78
"25134","Menàrguens",793,"Lleida","Noguera",2021,15,352,"< 1.000",32623,12.95
"25134","Menàrguens",793,"Lleida","Noguera",2023,27,451,"< 1.000",NA,NA
"25134","Menàrguens",793,"Lleida","Noguera",2024,14,387,"< 1.000",NA,NA
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2011,6,376,"1.000-5.000",NA,NA
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2015,6,308,"1.000-5.000",28027,13.19
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2019,7,411,"1.000-5.000",33134,14.89
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2022,6,427,"1.000-5.000",34904,14.68
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2023,14,445,"1.000-5.000",NA,NA
"25135","Miralcamp",1389,"Lleida","Pla d'Urgell",2024,20,496,"1.000-5.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2007,75,414,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2008,97,425,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2009,166,391,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2010,196,376,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2011,281,376,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2012,336,351,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2013,351,312,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2014,341,319,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2015,307,328,"10.000-50.000",28171,13.97
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2016,405,331,"10.000-50.000",29111,13.64
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2017,392,355,"10.000-50.000",29411,14.48
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2018,383,357,"10.000-50.000",31461,13.62
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2019,1182,369,"10.000-50.000",32900,13.46
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2020,966,396,"10.000-50.000",33851,14.04
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2021,1457,390,"10.000-50.000",35026,13.36
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2022,1168,417,"10.000-50.000",37234,13.44
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2023,1298,468,"10.000-50.000",NA,NA
"25137","Mollerussa",15680,"Lleida","Pla d'Urgell",2024,963,479,"10.000-50.000",NA,NA
"25138","Montgai",640,"Lleida","Noguera",2021,8,452,"< 1.000",37975,14.28
"25138","Montgai",640,"Lleida","Noguera",2022,12,365,"< 1.000",35662,12.28
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2010,7,353,"< 1.000",NA,NA
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2011,11,481,"< 1.000",NA,NA
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2012,8,445,"< 1.000",NA,NA
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2013,6,438,"< 1.000",NA,NA
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2015,10,367,"< 1.000",24922,17.67
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2016,11,549,"< 1.000",25933,25.4
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2018,17,412,"< 1.000",25849,19.13
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2019,26,443,"< 1.000",28108,18.91
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2020,32,448,"< 1.000",27266,19.72
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2021,22,506,"< 1.000",27749,21.88
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2022,43,442,"< 1.000",29203,18.16
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2023,15,463,"< 1.000",NA,NA
"25139","Montellà i Martinet",619,"Lleida","Cerdanya",2024,24,593,"< 1.000",NA,NA
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2012,12,569,"1.000-5.000",NA,NA
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2013,10,497,"1.000-5.000",NA,NA
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2014,9,506,"1.000-5.000",NA,NA
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2015,9,495,"1.000-5.000",26021,22.83
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2016,11,535,"1.000-5.000",26799,23.96
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2017,11,463,"1.000-5.000",27154,20.46
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2018,10,450,"1.000-5.000",29019,18.61
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2019,22,572,"1.000-5.000",29891,22.96
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2020,19,478,"1.000-5.000",30486,18.82
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2021,21,549,"1.000-5.000",31614,20.84
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2022,24,576,"1.000-5.000",32897,21.01
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2023,49,698,"1.000-5.000",NA,NA
"25140","Montferrer i Castellbò",1163,"Lleida","Alt Urgell",2024,27,667,"1.000-5.000",NA,NA
"25148","Odèn",231,"Lleida","Solsonès",2017,6,322,"< 1.000",26126,14.79
"25149","Oliana",1828,"Lleida","Alt Urgell",2007,7,243,"1.000-5.000",NA,NA
"25149","Oliana",1828,"Lleida","Alt Urgell",2011,6,290,"1.000-5.000",NA,NA
"25149","Oliana",1828,"Lleida","Alt Urgell",2013,9,288,"1.000-5.000",NA,NA
"25149","Oliana",1828,"Lleida","Alt Urgell",2014,11,280,"1.000-5.000",NA,NA
"25149","Oliana",1828,"Lleida","Alt Urgell",2015,17,244,"1.000-5.000",29243,10.01
"25149","Oliana",1828,"Lleida","Alt Urgell",2016,9,272,"1.000-5.000",29627,11.02
"25149","Oliana",1828,"Lleida","Alt Urgell",2018,18,250,"1.000-5.000",32521,9.22
"25149","Oliana",1828,"Lleida","Alt Urgell",2019,48,301,"1.000-5.000",34233,10.55
"25149","Oliana",1828,"Lleida","Alt Urgell",2020,81,326,"1.000-5.000",34684,11.28
"25149","Oliana",1828,"Lleida","Alt Urgell",2021,30,356,"1.000-5.000",34692,12.31
"25149","Oliana",1828,"Lleida","Alt Urgell",2022,47,386,"1.000-5.000",36714,12.62
"25149","Oliana",1828,"Lleida","Alt Urgell",2023,43,397,"1.000-5.000",NA,NA
"25149","Oliana",1828,"Lleida","Alt Urgell",2024,35,392,"1.000-5.000",NA,NA
"25151","Olius",1003,"Lleida","Solsonès",2015,6,398,"1.000-5.000",32993,14.48
"25151","Olius",1003,"Lleida","Solsonès",2017,10,400,"1.000-5.000",35764,13.42
"25151","Olius",1003,"Lleida","Solsonès",2018,11,545,"1.000-5.000",42600,15.35
"25151","Olius",1003,"Lleida","Solsonès",2019,39,542,"1.000-5.000",43906,14.81
"25151","Olius",1003,"Lleida","Solsonès",2020,16,635,"1.000-5.000",43623,17.47
"25151","Olius",1003,"Lleida","Solsonès",2022,7,621,"1.000-5.000",45744,16.29
"25151","Olius",1003,"Lleida","Solsonès",2023,21,615,"1.000-5.000",NA,NA
"25151","Olius",1003,"Lleida","Solsonès",2024,7,632,"1.000-5.000",NA,NA
"25155","Organyà",809,"Lleida","Alt Urgell",2016,7,264,"< 1.000",24458,12.95
"25155","Organyà",809,"Lleida","Alt Urgell",2017,6,346,"< 1.000",25877,16.05
"25155","Organyà",809,"Lleida","Alt Urgell",2018,6,315,"< 1.000",26667,14.17
"25155","Organyà",809,"Lleida","Alt Urgell",2019,36,419,"< 1.000",29179,17.23
"25155","Organyà",809,"Lleida","Alt Urgell",2020,16,384,"< 1.000",26605,17.32
"25155","Organyà",809,"Lleida","Alt Urgell",2021,27,393,"< 1.000",28870,16.34
"25155","Organyà",809,"Lleida","Alt Urgell",2022,30,406,"< 1.000",29203,16.68
"25155","Organyà",809,"Lleida","Alt Urgell",2023,17,462,"< 1.000",NA,NA
"25155","Organyà",809,"Lleida","Alt Urgell",2024,65,459,"< 1.000",NA,NA
"25156","Os de Balaguer",1072,"Lleida","Noguera",2010,7,408,"1.000-5.000",NA,NA
"25156","Os de Balaguer",1072,"Lleida","Noguera",2013,6,450,"1.000-5.000",NA,NA
"25156","Os de Balaguer",1072,"Lleida","Noguera",2014,13,353,"1.000-5.000",NA,NA
"25156","Os de Balaguer",1072,"Lleida","Noguera",2017,8,366,"1.000-5.000",30217,14.53
"25156","Os de Balaguer",1072,"Lleida","Noguera",2019,16,373,"1.000-5.000",34342,13.03
"25156","Os de Balaguer",1072,"Lleida","Noguera",2021,10,429,"1.000-5.000",35717,14.41
"25156","Os de Balaguer",1072,"Lleida","Noguera",2023,20,423,"1.000-5.000",NA,NA
"25156","Os de Balaguer",1072,"Lleida","Noguera",2024,23,465,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2008,7,476,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2009,6,340,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2010,8,404,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2011,14,379,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2012,14,394,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2013,18,397,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2014,19,313,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2015,15,352,"1.000-5.000",30484,13.86
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2016,15,400,"1.000-5.000",30350,15.82
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2017,14,396,"1.000-5.000",31265,15.2
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2018,29,373,"1.000-5.000",33222,13.47
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2019,35,392,"1.000-5.000",36445,12.91
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2020,24,339,"1.000-5.000",37167,10.95
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2021,47,429,"1.000-5.000",38380,13.41
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2022,35,380,"1.000-5.000",39276,11.61
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2023,43,455,"1.000-5.000",NA,NA
"25158","Palau d'Anglesola, El",2200,"Lleida","Pla d'Urgell",2024,30,563,"1.000-5.000",NA,NA
"25161","Conca de Dalt",435,"Lleida","Pallars Jussà",2024,6,421,"< 1.000",NA,NA
"25163","Coma i la Pedra, La",283,"Lleida","Solsonès",2016,15,201,"< 1.000",26955,8.95
"25164","Penelles",435,"Lleida","Noguera",2011,6,250,"< 1.000",NA,NA
"25168","Poal, El",652,"Lleida","Pla d'Urgell",2014,6,404,"< 1.000",NA,NA
"25168","Poal, El",652,"Lleida","Pla d'Urgell",2018,6,367,"< 1.000",33374,13.2
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2008,7,349,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2009,30,319,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2010,43,260,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2011,39,284,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2012,18,332,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2013,31,303,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2014,30,254,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2015,38,246,"1.000-5.000",27433,10.76
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2016,33,261,"1.000-5.000",28144,11.13
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2017,28,290,"1.000-5.000",28132,12.37
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2018,67,302,"1.000-5.000",29502,12.28
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2019,195,304,"1.000-5.000",30631,11.91
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2020,117,319,"1.000-5.000",31369,12.2
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2021,203,312,"1.000-5.000",31547,11.87
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2022,192,328,"1.000-5.000",33387,11.79
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2023,177,361,"1.000-5.000",NA,NA
"25171","Pobla de Segur, La",3043,"Lleida","Pallars Jussà",2024,266,381,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2009,12,304,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2010,14,330,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2011,12,283,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2012,22,294,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2013,19,287,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2014,23,322,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2015,30,313,"1.000-5.000",26369,14.24
"25172","Ponts",2670,"Lleida","Noguera",2016,28,256,"1.000-5.000",27956,10.99
"25172","Ponts",2670,"Lleida","Noguera",2017,29,277,"1.000-5.000",28259,11.76
"25172","Ponts",2670,"Lleida","Noguera",2018,23,296,"1.000-5.000",29824,11.91
"25172","Ponts",2670,"Lleida","Noguera",2019,34,293,"1.000-5.000",30759,11.43
"25172","Ponts",2670,"Lleida","Noguera",2020,70,339,"1.000-5.000",31166,13.05
"25172","Ponts",2670,"Lleida","Noguera",2021,73,319,"1.000-5.000",32685,11.71
"25172","Ponts",2670,"Lleida","Noguera",2022,126,335,"1.000-5.000",33845,11.88
"25172","Ponts",2670,"Lleida","Noguera",2023,104,362,"1.000-5.000",NA,NA
"25172","Ponts",2670,"Lleida","Noguera",2024,108,387,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2010,11,381,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2011,19,357,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2012,21,347,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2013,19,337,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2014,16,322,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2015,19,345,"1.000-5.000",27921,14.83
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2016,33,360,"1.000-5.000",28602,15.1
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2017,40,352,"1.000-5.000",29053,14.54
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2018,33,345,"1.000-5.000",29429,14.07
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2019,106,356,"1.000-5.000",31489,13.57
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2020,68,353,"1.000-5.000",31965,13.25
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2021,88,358,"1.000-5.000",32067,13.4
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2022,108,382,"1.000-5.000",32985,13.9
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2023,94,379,"1.000-5.000",NA,NA
"25173","Pont de Suert, El",2415,"Lleida","Alta Ribagorça",2024,94,404,"1.000-5.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2008,10,422,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2009,7,432,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2010,6,427,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2011,9,406,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2013,8,452,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2014,6,391,"< 1.000",NA,NA
"25174","Portella, La",723,"Lleida","Segrià",2015,6,412,"< 1.000",33758,14.65
"25174","Portella, La",723,"Lleida","Segrià",2016,11,326,"< 1.000",33121,11.81
"25174","Portella, La",723,"Lleida","Segrià",2017,9,396,"< 1.000",33100,14.36
"25174","Portella, La",723,"Lleida","Segrià",2018,6,397,"< 1.000",36400,13.09
"25174","Portella, La",723,"Lleida","Segrià",2022,7,406,"< 1.000",40855,11.93
"25175","Prats i Sansor",254,"Lleida","Cerdanya",2017,8,777,"< 1.000",30991,30.09
"25175","Prats i Sansor",254,"Lleida","Cerdanya",2018,10,658,"< 1.000",32570,24.24
"25175","Prats i Sansor",254,"Lleida","Cerdanya",2019,8,702,"< 1.000",34928,24.12
"25175","Prats i Sansor",254,"Lleida","Cerdanya",2020,7,809,"< 1.000",37723,25.73
"25175","Prats i Sansor",254,"Lleida","Cerdanya",2023,7,1557,"< 1.000",NA,NA
"25176","Preixana",404,"Lleida","Urgell",2021,6,423,"< 1.000",34249,14.82
"25182","Puigverd de Lleida",1417,"Lleida","Segrià",2015,6,418,"1.000-5.000",27919,17.97
"25182","Puigverd de Lleida",1417,"Lleida","Segrià",2022,6,475,"1.000-5.000",36152,15.77
"25183","Rialp",663,"Lleida","Pallars Sobirà",2010,7,404,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2011,6,355,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2012,11,348,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2013,12,316,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2014,14,278,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2015,16,295,"< 1.000",27050,13.09
"25183","Rialp",663,"Lleida","Pallars Sobirà",2016,12,281,"< 1.000",27863,12.1
"25183","Rialp",663,"Lleida","Pallars Sobirà",2017,13,324,"< 1.000",28128,13.82
"25183","Rialp",663,"Lleida","Pallars Sobirà",2018,17,329,"< 1.000",31232,12.64
"25183","Rialp",663,"Lleida","Pallars Sobirà",2019,50,309,"< 1.000",31426,11.8
"25183","Rialp",663,"Lleida","Pallars Sobirà",2020,29,403,"< 1.000",32017,15.1
"25183","Rialp",663,"Lleida","Pallars Sobirà",2021,22,350,"< 1.000",33615,12.49
"25183","Rialp",663,"Lleida","Pallars Sobirà",2022,112,382,"< 1.000",36278,12.64
"25183","Rialp",663,"Lleida","Pallars Sobirà",2023,28,402,"< 1.000",NA,NA
"25183","Rialp",663,"Lleida","Pallars Sobirà",2024,54,414,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2007,8,501,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2008,8,482,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2009,9,469,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2010,8,340,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2012,13,350,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2013,12,415,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2014,6,342,"< 1.000",NA,NA
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2015,12,410,"< 1.000",23785,20.69
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2016,6,467,"< 1.000",24924,22.48
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2017,19,388,"< 1.000",25480,18.27
"25185","Ribera d'Urgellet",960,"Lleida","Alt Urgell",2018,11,451,"< 1.000",28254,19.15
